facility_id,callsign,frequency_khz,lat,lon,state,country,city,erp_kw,service_code
CA_495261,NEW,660.0,51.000028,-93.833528,ON,CA,RED LAKE,1.0,AM
CA_305266,NEW,660.0,51.000028,-93.833528,ON,CA,RED LAKE,1.0,AM
MX_1831453,XEDGEP2,660.0,24.051111,-104.6275,-,MX,VICTORIA,1.0,AM
MX_1132789,XEEY,660.0,21.976722,-102.292944,AG,MX,EL SAUZ II,50.0,AM
MX_308020,XESJC,660.0,23.0725,-109.665917,BS,MX,SAN JOSE DEL CABO,2.5,AM
MX_308024,XE,660.0,30.432639,-107.902778,CH,MX,NUEVO CASAS GRANDES,1.0,AM
MX_406934,XEACB1,660.0,28.177139,-105.519361,CH,MX,CD.DELICIAS,3.0,AM
MX_1753820,XEPL2,660.0,28.410194,-106.921333,CH,MX,CD. CUAUHTEMOC,2.5,AM
MX_308022,XEACB,660.0,28.177139,-105.519361,CH,MX,CD.DELICIAS,0.5,AM
MX_308027,XEDTL,660.0,19.308611,-99.059167,DF,MX,SAN LORENZO TEZONCO,50.0,AM
MX_406946,XEDTL1,660.0,19.308056,-99.058889,DF,MX,SAN LORENZO TEZONCO,50.0,AM
MX_308031,XEWX,660.0,24.051417,-104.627778,DU,MX,DURANGO,1.0,AM
0000256256,XEFZ,660.0,25.68475,-100.316347,NL,MX,MONTERREY,10.0,AM
MX_308033,XEFZ,660.0,25.674222,-100.213361,NL,MX,MONTERREY,10.0,AM
MX_1289442,XEYG,660.0,16.880278,-95.034167,OA,MX,MATIAS ROMERO,1.0,AM
MX_406958,XEYG1,660.0,16.880278,-95.034167,OA,MX,MATIAS ROMERO,1.0,AM
MX_308035,XEYG,660.0,16.873056,-95.036111,OA,MX,MATIAS ROMERO,1.0,AM
MX_308039,XECPR,660.0,19.596111,-88.035,QR,MX,FELIPE CARRILLO PUER,1.0,AM
MX_1079684,XECPR,660.0,19.589167,-88.035,QR,MX,FELIPE CARRILLO PUER,30.0,AM
MX_308040,XE,660.0,27.925722,-110.902222,SO,MX,GUAYMAS,1.0,AM
MX_308042,XEAR,660.0,22.195667,-97.835361,TA,MX,TAMPICO,5.0,AM
MX_308045,XENB,660.0,17.75,-92.583333,TB,MX,MACUSPANA,1.0,AM
MX_308048,XEEY,660.0,21.880889,-102.616556,ZA,MX,JALPA,20.0,AM
CU_306281,CMDC,660.0,22.717139,-80.899694,-,CU,COLON,30.0,AM
DO_306282,HIAM,660.0,19.433333,-70.7,-,DO,SANTIAGO 10,2.0,AM
ES_306293,YSS,660.0,13.683333,-89.216667,-,ES,SAN SALVADOR,10.0,AM
GT_306284,TGQ,660.0,14.516667,-91.516667,-,GT,QUEZALTENANG,1.0,AM
PM_306290,HOF 33,660.0,9.333333,-82.25,-,PM,RPC RADIO,1.0,AM
ST_306287,RSL,660.0,14.035,-60.933889,-,ST,RADIO ST LUC,10.0,AM
BR_306278,-,660.0,-7.1,-49.95,-,BR,XINGUARA,1.0,AM
BR_306261,ZYH-778,660.0,-15.583333,-49.983333,-,BR,ITAPURANGA,5.0,AM
BR_306277,ZYK-319,660.0,-28.5,-50.95,-,BR,VACARIA,10.0,AM
BR_306257,-,660.0,-5.033333,-44.433333,-,BR,DOM PEDRO,1.0,AM
BR_306252,ZYI-795,660.0,-7.55,-40.566667,-,BR,ARARIPINA,1.0,AM
BR_306276,-,660.0,-5.5,-41.333333,-,BR,SAO MIG TAPU,1.0,AM
BR_306260,ZYH-488,660.0,-15.25,-40.25,-,BR,ITAPETINGA,1.0,AM
BR_306266,ZYJ-673,660.0,-8.75,-63.916667,-,BR,PORTO VELHO,10.0,AM
BR_306271,ZYI-423,660.0,-16.466667,-54.65,-,BR,RONDONOPOLIS,10.0,AM
BR_306264,ZYI-787,660.0,-7.883333,-35.45,-,BR,LIMOEIRO,5.0,AM
BR_306262,ZYH-619,660.0,-2.916667,-39.916667,-,BR,ITAREMA,1.0,AM
BR_306269,-,660.0,-18.533333,-50.516667,-,BR,QUIRINOPOLIS,5.0,AM
BR_306270,ZYK639,660.0,-21.183333,-47.783333,-,BR,RIBEIRAO PRE,10.0,AM
BR_306272,ZYK286,660.0,-30.266667,-54.916667,-,BR,ROSARIO DO S,1.0,AM
BR_306254,ZYH480,660.0,-13.25,-43.416667,-,BR,BOM JESUS LA,10.0,AM
BR_306256,ZYL206,660.0,-18.75,-44.416667,-,BR,CURVELO,10.0,AM
BR_306273,ZYK-518,660.0,-23.95,-46.283333,-,BR,SANTOS,5.0,AM
BR_306265,ZYJ-472,660.0,-22.266667,-42.533333,-,BR,NOVA FRIBURG,5.0,AM
BR_306258,ZYC-512,660.0,-10.5,-39.033333,-,BR,EUCLIDES CUN,1.0,AM
CI_306279,CB 66,660.0,-33.516667,-70.766667,-,CI,SANTIAGO 13,50.0,AM
CO_306280,HJJM,660.0,3.466667,-76.616667,-,CO,CALI 18,10.0,AM
EC_306283,HCLG2,660.0,-2.2,-79.883333,-,EC,GUAYAQUIL,100.0,AM
PA_306291,ZP 26,660.0,-25.466667,-54.716667,-,PA,PTE STROESSN,10.0,AM
PE_306292,OCX4L,660.0,-12.166667,-75.216667,-,PE,CHINCHAYCOCH,1.0,AM
VE_306295,YVNA,660.0,11.416667,-70.5,-,VE,CORO,50.0,AM
HN_306285,HRNN 18,660.0,15.816667,-86.716667,-,HN,LA CEIBA,1.0,AM
NI_306289,YNMJ,660.0,12.1,-86.283333,-,NI,R MI PREFERI,2.5,AM
HT_306286,4VI,660.0,18.583333,-72.35,-,HT,MENELAS,4.9,AM
MX_1335865,XECPR,660.0,19.589167,-88.035,QR,MX,FELIPE CARRILLO PUER,0.1,AM
MX_1166487,XECPR,660.0,19.589167,-88.035,QR,MX,FELIPE CARRILLO PUER,0.14,AM
BML-20110422ACG,KDLG,670.0,59.044528,-158.454139,AK,US,DILLINGHAM,10.0,AM
0000249790,WSCR,670.0,42.042056,-87.867222,IL,US,CHICAGO,50.0,AM
BL-19840223AA,KHGZ,670.0,34.325667,-93.557694,AR,US,GLENWOOD,5.0,AM
BL-20000612AAO,KIRN,670.0,34.319444,-118.716472,CA,US,SIMI VALLEY,5.0,AM
BMML-20110429ABX,KLTT,670.0,39.955528,-104.731083,CO,US,COMMERCE CITY,50.0,AM
BL-19890601AC,WWFE,670.0,25.857861,-80.480889,FL,US,MIAMI,50.0,AM
BL-20091026AEU,KPUA,670.0,19.783889,-155.090278,HI,US,HILO,5.0,AM
BL-20000621AFE,KBOI,670.0,43.428778,-116.329556,ID,US,BOISE,50.0,AM
BML-20131023ALN,WSCR,670.0,41.934194,-88.072833,IL,US,CHICAGO,50.0,AM
BMML-20170317ABD,KMZQ,670.0,36.384417,-115.352222,NV,US,LAS VEGAS,25.0,AM
BML-20140904ABK,WLUI,670.0,40.6075,-77.578667,PA,US,LEWISTOWN,5.4,AM
0000243327,WRJR,670.0,37.174861,-76.896639,VA,US,CLAREMONT,12.0,AM
CA_1131003,CKXB,670.0,48.402722,-53.915722,NF,CA,MUSGRAVETOWN,10.0,AM
CA_305268,CKXB,670.0,48.402722,-53.915722,NF,CA,MUSGRAVETOWN,10.0,AM
CA_305269,NEW,670.0,47.416694,-70.416222,QC,CA,BAIE-ST-PAUL,10.0,AM
MX_1753825,XELBC2,670.0,26.006611,-111.378833,BN,MX,LORETO,6.0,AM
MX_308051,XETOR,670.0,25.533611,-103.292556,CI,MX,MATAMOROS,1.0,AM
MX_308054,XEOB1,670.0,17.515556,-93.108056,CS,MX,PICHUCALCO,5.0,AM
MX_308056,XE,670.0,17.166667,-100.427778,GR,MX,ATOYAC DE ALVAREZ,1.0,AM
MX_1753828,XEJR2,670.0,17.569444,-101.351944,GR,MX,SAN JERONIMITO,7.0,AM
MX_1824644,XECSJG,670.0,20.67675,-103.342333,JA,MX,GUADALAJARA,0.25,AM
MX_308058,XEIS,670.0,19.716944,-103.473889,JA,MX,CD.GUZMAN,5.0,AM
MX_1278821,XELH,670.0,22.443361,-105.422472,NA,MX,LOS PINITOS,5.0,AM
MX_1173356,XELH,670.0,22.489194,-105.359417,NA,MX,ACAPONETA,5.0,AM
MX_1753827,XEACC2,670.0,15.848889,-97.046667,OA,MX,PUERTO ESCONDIDO,2.5,AM
MX_308061,XE,670.0,16.432222,-95.025278,OA,MX,JUCHITAN SALINA,5.0,AM
MX_1124883,XEQG,670.0,20.450389,-100.400056,QR,MX,QUERETARO,10.0,AM
MX_308063,XESIC,670.0,18.896389,-96.938056,VC,MX,CORDOBA,0.5,AM
MX_1172682,XESIC,670.0,18.896389,-96.938056,VC,MX,CORDOBA,1.0,AM
MX_407002,XESIC1,670.0,18.896389,-96.938056,VC,MX,CORDOBA,1.0,AM
CU_306343,CMNC,670.0,20.1505,-77.432667,-,CU,MEDIA LUNA,1.0,AM
CU_306342,CMBC,670.0,23.050444,-82.466417,-,CU,ARROYO ARENA,50.0,AM
DO_306344,HILB,670.0,18.483333,-69.316667,-,DO,S P MACORIS,1.0,AM
GT_306346,TGRT,670.0,14.716667,-90.633333,-,GT,FABULOSA,10.0,AM
PM_306349,HOIY,670.0,9.05,-79.473611,-,PM,RADIO HOGAR,1.0,AM
AR_306303,LRF383,670.0,-50.0,-68.533333,-,AR,PTO SANTA CR,5.0,AM
AR_306302,LT4,670.0,-27.366667,-55.883333,-,AR,POSADAS,25.0,AM
AR_306297,LRA11,670.0,-45.866667,-67.483333,-,AR,C RIVADAVIA,25.0,AM
AR_306298,LRA52,670.0,-37.383333,-70.266667,-,AR,CHOS MALAL,10.0,AM
AR_306299,LRA28,670.0,-29.416667,-66.85,-,AR,LA RIOJA,25.0,AM
AR_306301,LRI209,670.0,-38.0,-57.566667,-,AR,MAR DEL PLAT,25.0,AM
BR_306309,ZYK-574,670.0,-23.616667,-45.416667,-,BR,CARAGUATATUB,1.0,AM
BR_306329,ZYH-774,670.0,-10.166667,-48.883333,-,BR,PARAIS N GOI,1.0,AM
BR_306307,-,670.0,-20.016667,-45.983333,-,BR,BAMBUI,1.0,AM
BR_306313,-,670.0,-7.333333,-47.166667,-,BR,CAROLINA,1.0,AM
BR_306333,-,670.0,-22.533333,-55.733333,-,BR,PONTA PORA,10.0,AM
BR_306338,-,670.0,-19.75,-47.933333,-,BR,UBERABA,5.0,AM
BR_306323,ZYJ231,670.0,-23.133333,-52.216667,-,BR,NOVA ESPERAN,2.5,AM
BR_306336,ZYH-205,670.0,-9.066667,-68.666667,-,BR,SENA MADUREI,1.0,AM
BR_306319,-,670.0,-4.75,-42.583333,-,BR,JOSE FREITAS,1.0,AM
BR_306334,ZYL-347,670.0,-20.416667,-42.916667,-,BR,PONTE NOVA,1.0,AM
BR_306318,ZYK-598,670.0,-23.283333,-47.3,-,BR,ITU,1.0,AM
BR_306305,ZYH-747,670.0,-16.333333,-48.966667,-,BR,ANAPOLIS,5.0,AM
BR_306306,ZYJ-921,670.0,-10.916667,-37.05,-,BR,ARACAJU,10.0,AM
BR_306308,-,670.0,-12.15,-44.983333,-,BR,BARREIRAS MI,5.0,AM
BR_306304,ZYI-573,670.0,-3.216667,-52.2,-,BR,ALTAMIRA,1.0,AM
BR_306331,-,670.0,-6.183333,-43.783333,-,BR,PASSAG FRANC,1.0,AM
BR_306337,ZYH-288,670.0,-4.25,-69.933333,-,BR,TABATINGA,10.0,AM
BR_306316,ZYK-585,670.0,-22.216667,-49.65,-,BR,GARCA,1.0,AM
BR_306311,ZYK-350,670.0,-28.283333,-52.783333,-,BR,CARAZINHO,5.0,AM
BR_306321,ZYL-310,670.0,-16.716667,-43.883333,-,BR,MONTES CLARO,10.0,AM
BR_306317,-,670.0,-7.5,-63.033333,-,BR,HUMAITA,1.0,AM
BR_306314,-,670.0,-3.833333,-62.05,-,BR,CODAJAS,1.0,AM
BR_306320,-,670.0,-13.5,-55.9,-,BR,LUCAS DO RIO,1.0,AM
BR_306335,ZYK296,670.0,-31.533333,-53.4,-,BR,S VIT PALMAR,1.0,AM
BR_306339,ZYH-606,670.0,-6.8,-39.3,-,BR,VARZEA ALEGR,1.0,AM
BR_306315,ZYJ-248,670.0,-25.45,-49.266667,-,BR,CURITIBA,10.0,AM
BR_306325,ZYI-539,670.0,-1.933333,-55.5,-,BR,OBIDOS,1.0,AM
BR_306326,-,670.0,-2.883333,-47.533333,-,BR,PARAGOMINAS,1.0,AM
CO_306340,HJPL,670.0,6.283333,-75.566667,-,CO,MEDELLIN,10.0,AM
EC_306345,HCFF1,670.0,-0.183333,-78.5,-,EC,QUITO,1.2,AM
PE_306351,OBX4A,670.0,-12.333333,-77.133333,-,PE,RBC,1.0,AM
PE_306350,OBX1F,670.0,-6.75,-79.833333,-,PE,CRU,1.0,AM
VE_306352,YVLL,670.0,10.483333,-66.983333,-,VE,CARACAS 9,100.0,AM
HN_306348,HRNN,670.0,14.083333,-87.1,-,HN,TEGUCIGALPA,10.0,AM
CR_306341,TIBAS,670.0,9.95,-84.016667,-,CR,S JOSE 1,12.0,AM
HN_306347,HRNN 25,670.0,14.883333,-88.233333,-,HN,S BARBARA,1.0,AM
MX_495315,XEIS,670.0,19.716944,-103.473889,JA,MX,CD.GUZMAN,1.0,AM
BL-8354,KNBR,680.0,37.547167,-122.234417,CA,US,SAN FRANCISCO,50.0,AM
BL-12997,KWKA,680.0,34.363417,-103.218556,NM,US,CLOVIS,0.5,AM
BL-19920218AB,KBRW,680.0,71.25625,-156.529028,AK,US,BARROW,10.0,AM
0000262514,WGES,680.0,27.856694,-82.623722,FL,US,ST. PETERSBURG,0.8,AM
BL-19851031AJ,WCNN,680.0,33.961778,-84.26325,GA,US,NORTH ATLANTA,50.0,AM
BL-20011128ADJ,WCTT,680.0,36.902583,-84.0805,KY,US,CORBIN,0.77,AM
BL-19980217KD,WHBE,680.0,38.092,-85.682194,KY,US,NEWBURG,1.0,AM
BL-19880712AH,WRKO,680.0,42.490361,-71.217556,MA,US,BOSTON,50.0,AM
BL-20021210ACQ,WCBM,680.0,39.374278,-76.85775,MD,US,BALTIMORE,50.0,AM
BL-20181217ABC,WDBC,680.0,45.763028,-87.094861,MI,US,ESCANABA,6.0,AM
BMML-20110511AHO,KFEQ,680.0,39.828611,-94.805806,MO,US,ST. JOSEPH,5.0,AM
BL-20080603ADL,KKGR,680.0,46.568833,-111.909722,MT,US,EAST HELENA,5.0,AM
BMML-20230210AAB,WPTF,680.0,35.794028,-78.761111,NC,US,RALEIGH,50.0,AM
BL-20000222AAC,WINR,680.0,42.114806,-75.854083,NY,US,BINGHAMTON,5.0,AM
BL-19961106AE,WISR,680.0,40.877556,-79.902278,PA,US,BUTLER,0.25,AM
BL-20180416AAY,WAPA,680.0,18.402469,-65.947406,PR,US,SAN JUAN,10.0,AM
BMML-20131126BYZ,WMFS,680.0,35.222861,-90.043694,TN,US,MEMPHIS,8.0,AM
BMML-20221026AAC,KKYX,680.0,29.501056,-98.831972,TX,US,SAN ANTONIO,50.0,AM
BL-20220817AAC,KUTI,680.0,47.06175,-122.830139,WA,US,LACEY,0.25,AM
BL-13878,KOMW,680.0,48.394306,-119.5345,WA,US,OMAK,5.0,AM
BL-19850124AA,WOGO,680.0,44.889417,-91.384333,WI,US,HALLIE,2.5,AM
BL-19941110AE,WKAZ,680.0,38.318722,-81.540944,WV,US,CHARLESTON,10.0,AM
CA_305275,CHFA,680.0,53.406444,-113.612389,AB,CA,EDMONTON,10.0,AM
CA_305276,CJOB,680.0,49.653889,-97.191972,MB,CA,WINNIPEG,50.0,AM
CA_305277,CKXG,680.0,48.973028,-55.591056,NF,CA,GRAND FALLS,10.0,AM
CA_305278,NEW,680.0,44.702306,-63.69875,NS,CA,DARTMOUTH,50.0,AM
CA_495264,NEW,680.0,44.702306,-63.69875,NS,CA,DARTMOUTH,50.0,AM
0000270865,CFTR-AX2,680.0,43.753333,-79.3525,ON,CA,TORONTO,0.15,AM
0000245140,CFTR,680.0,43.151536,-79.535386,ON,CA,TORONTO,50.0,AM
CA_305279,CFTR,680.0,43.213944,-79.608111,ON,CA,TORONTO,50.0,AM
MX_1753834,XEHB2,680.0,26.927167,-105.752639,CH,MX,RANCHO PRIMERO,30.0,AM
MX_308066,XEFO,680.0,28.682694,-106.0805,CH,MX,CHIHUAHUA,1.0,AM
MX_407008,XEFO1,680.0,28.669083,-106.082722,CH,MX,CHIHUAHUA,1.0,AM
MX_1098436,XEFO,680.0,28.669083,-106.082722,CH,MX,CHIHUAHUA,5.0,AM
MX_308069,XE,680.0,18.649444,-91.802222,CM,MX,CD.DEL CARMEN,1.0,AM
MX_308071,XEKQ,680.0,14.894167,-92.246944,CS,MX,TAPACHULA,5.0,AM
MX_1172483,XECHG,680.0,17.561667,-99.461667,GR,MX,CHILPANCINGO,5.0,AM
MX_308073,XECHG,680.0,17.5425,-99.520556,GR,MX,CHILPANCINGO,1.0,AM
MX_1166506,XECHG,680.0,17.5425,-99.520556,GR,MX,CHILPANCINGO,5.0,AM
MX_407027,XECHG1,680.0,17.5425,-99.520556,GR,MX,CHILPANCINGO,2.0,AM
MX_308078,XELG,680.0,21.11925,-101.683722,GT,MX,LEON,10.0,AM
MX_1740170,XEAREN1,680.0,20.776472,-103.694028,JA,MX,EL ARENAL,10.0,AM
MX_308080,XENF,680.0,21.503667,-104.873806,NA,MX,TEPIC,1.0,AM
MX_1690299,XEOAX,680.0,17.053056,-96.651111,OA,MX,TLALIXTAC DE CABRERA,1.0,AM
MX_308083,XEOAX,680.0,17.228611,-96.721667,OA,MX,OAXACA,5.0,AM
MX_308085,XEFJ,680.0,19.815556,-97.358333,PU,MX,TEZIUTLAN,1.0,AM
MX_1829836,XECSPI,680.0,18.430556,-97.448333,PU,MX,LAS CRUCES,0.1,AM
MX_308088,XEORO,680.0,25.538833,-108.459861,SI,MX,GUASAVE,1.0,AM
MX_407051,XEORO1,680.0,25.538833,-108.459861,SI,MX,GUASAVE,5.0,AM
MX_308091,XESON,680.0,29.154861,-110.908639,SO,MX,HERMOSILLO,1.0,AM
MX_1338477,XESON,680.0,29.063472,-110.938639,SO,MX,HERMOSILLO,1.0,AM
MX_1339245,XESON,680.0,29.063472,-110.938639,SO,MX,HERMOSILLO,5.0,AM
MX_1633303,XEFCSM,680.0,21.049,-89.6325,YU,MX,MERIDA,2.0,AM
MX_1648292,XEFCSM,680.0,20.945389,-89.571917,YU,MX,MERIDA,2.5,AM
CU_306373,CMMC,680.0,20.1005,-75.215889,-,CU,GUANTANAMO,10.0,AM
CU_306372,CMIC,680.0,21.883806,-78.716167,-,CU,CIEGO DE AVI,10.0,AM
CU_306371,CMAC,680.0,22.900444,-83.166417,-,CU,BAHIA HONDA,1.0,AM
DO_306374,HIJX,680.0,19.483333,-71.333333,-,DO,STGO RODRIGU,0.5,AM
ES_306385,YSS,680.0,13.866667,-88.65,-,ES,CABANAS,10.0,AM
GT_306376,TGVP,680.0,15.483333,-90.383333,-,GT,VOZDELAVERAP,1.0,AM
PM_306382,HOF 32,680.0,8.44,-82.400556,-,PM,RADIO RUMBOS,5.0,AM
AR_306353,LV6,680.0,-32.9,-68.833333,-,AR,MENDOZA,25.0,AM
AR_306354,LU12,680.0,-51.616667,-69.216667,-,AR,RIO GALLEGOS,25.0,AM
BL_306367,CP 34,680.0,-16.5,-68.133333,-,BL,LA PAZ,10.0,AM
BR_306359,ZYL-326,680.0,-17.733333,-46.166667,-,BR,JOAO PINHEIR,10.0,AM
BR_306366,ZYJ-452,680.0,-22.866667,-43.05,-,BR,SAO GONCALO,20.0,AM
BR_306365,ZYH-885,680.0,-2.533333,-44.283333,-,BR,S LUIZ,10.0,AM
BR_306355,-,680.0,-6.75,-35.616667,-,BR,BANANEIRAS,2.5,AM
BR_306364,ZYH-471,680.0,-12.966667,-39.266667,-,BR,S ANTO JESUS,10.0,AM
BR_306361,ZYI-793,680.0,-9.4,-40.5,-,BR,PETROLINA,10.0,AM
BR_306362,ZYK-628,680.0,-23.2,-49.4,-,BR,PIRAJU 1,2.0,AM
BR_306356,ZYI-389,680.0,-20.45,-54.616667,-,BR,CAMPO GRANDE,5.0,AM
BR_306358,ZYH-765,680.0,-17.883333,-51.716667,-,BR,JATAI,1.0,AM
BR_306357,ZYK-576,680.0,-21.116667,-48.95,-,BR,CATANDUVA,1.0,AM
BR_306360,-,680.0,-7.266667,-64.8,-,BR,LABREA,10.0,AM
BR_306363,ZYK-275,680.0,-30.033333,-51.2,-,BR,PORTO ALEGRE,50.0,AM
CI_306368,CA 68,680.0,-22.266667,-68.9,-,CI,CHUQUICAMATA,10.0,AM
CI_306369,CC 68,680.0,-36.85,-73.05,-,CI,CONCEPCION,10.0,AM
CO_306370,HJBU,680.0,9.733333,-74.866667,-,CO,ZAMBRANO,100.0,AM
EC_306375,HCVP2,680.0,-2.2,-79.983333,-,EC,GUAYAQUIL,2.5,AM
PA_306383,ZP41,680.0,-25.333333,-57.333333,-,PA,YPACARAI,25.0,AM
PE_306384,OAX5E,680.0,-14.083333,-75.666667,-,PE,INDEPENDENCI,5.0,AM
VE_306386,YVQR,680.0,10.5,-64.166667,-,VE,CUMANA,100.0,AM
HN_306378,HRNN 10,680.0,14.633333,-86.216667,-,HN,JUTICALPA,1.0,AM
HN_306377,HRNN 7,680.0,14.166667,-86.6,-,HN,DANLI,1.0,AM
NI_306381,YNGR6,680.0,13.9,-84.366667,-,NI,VOZ NICARAGU,50.0,AM
HN_306380,HRN 31,680.0,14.583333,-87.8,-,HN,SIGUATEPEQUE,1.0,AM
HN_306379,HRNN 20,680.0,15.5,-88.033333,-,HN,S PEDRO SULA,1.0,AM
BL-19990318DC,WCNN,680.0,33.961778,-84.26325,GA,US,NORTH ATLANTA,10.0,AM
BL-19901123AF,WNZK,680.0,42.098667,-83.329944,MI,US,DEARBORN HEIGHTS,2.5,AM
CA_495265,NEW,680.0,44.702306,-63.69875,NS,CA,DARTMOUTH,10.0,AM
0000245059,CFTR,680.0,43.151536,-79.535386,ON,CA,TORONTO,50.0,AM
MX_495316,XEKQ,680.0,14.894167,-92.246944,CS,MX,TAPACHULA,1.0,AM
MX_1336190,XECHG,680.0,17.561667,-99.461667,GR,MX,CHILPANCINGO,0.65,AM
MX_495479,XEFJ,680.0,19.815556,-97.358333,PU,MX,TEZIUTLAN,0.1,AM
BL-19790420AJ,KHNR,690.0,21.294722,-157.863611,HI,US,HONOLULU,10.0,AM
BL-7246,KPET,690.0,32.707611,-101.936833,TX,US,LAMESA,0.25,AM
BL-20210216AAE,WJOX,690.0,33.450667,-86.921944,AL,US,BIRMINGHAM,50.0,AM
BL-19850329AA,KAFN,690.0,34.532583,-92.571278,AR,US,BENTON,0.25,AM
BL-20030616AKY,KCEE,690.0,32.253139,-110.962861,AZ,US,TUCSON,0.25,AM
BL-7310,KWRP,690.0,38.296667,-104.646917,CO,US,PUEBLO,0.25,AM
BL-19990617DC,WADS,690.0,41.346194,-73.113722,CT,US,ANSONIA,3.2,AM
BMML-20221122AAB,WOKV,690.0,30.132472,-81.699806,FL,US,JACKSONVILLE,50.0,AM
BL-20010102ABF,KGGF,690.0,37.146472,-95.478583,KS,US,COFFEYVILLE,10.0,AM
BMML-20170703AFC,WQNO,690.0,29.963528,-89.958667,LA,US,NEW ORLEANS,9.1,AM
BL-19901123AC,WNZK,690.0,42.098667,-83.329944,MI,US,DEARBORN HEIGHTS,2.5,AM
BL-20210806AAP,KFXN,690.0,45.023306,-93.381611,MN,US,MINNEAPOLIS,1.7,AM
BL-19950329AA,KSTL,690.0,38.617,-90.1715,MO,US,ST. LOUIS,1.0,AM
0000250111,KOLT,690.0,41.791639,-103.641889,NE,US,TERRYTOWN,1.0,AM
BL-20000404ACK,KRCO,690.0,44.340944,-120.907806,OR,US,PRINEVILLE,1.0,AM
BL-19800125AA,WPHE,690.0,40.135667,-75.559917,PA,US,PHOENIXVILLE,1.0,AM
BL-12693,KTSM,690.0,31.969833,-106.354694,TX,US,EL PASO,10.0,AM
BL-20140825ACR,WZAP,690.0,36.630972,-82.159111,VA,US,BRISTOL,10.0,AM
BL-12407,WVCY,690.0,44.080806,-88.564833,WI,US,OSHKOSH,0.25,AM
BL-20060831ACH,WELD,690.0,39.052333,-79.005583,WV,US,FISHER,3.0,AM
CA_1801015,CBU,690.0,49.137222,-123.201389,BC,CA,VANCOUVER,25.0,AM
CA_305295,NEW,690.0,47.516611,-52.722889,NF,CA,ST. JOHN'S,10.0,AM
CA_1401846,C690,690.0,45.392806,-73.697667,QC,CA,MONTREAL,50.0,AM
CA_416913,CINF,690.0,45.392806,-73.698222,QC,CA,MONTREAL,50.0,AM
CA_1534792,CKGM,690.0,45.295306,-73.721278,QC,CA,MONTREAL,50.0,AM
CA_305297,CBKF,690.0,49.871139,-106.472556,SK,CA,GRAVELBOURG,5.0,AM
MX_617785,XEWW,690.0,32.297833,-117.030861,BC,MX,ROSARITO,77.0,AM
MX_1416854,XESU,690.0,32.658667,-115.379167,BN,MX,MEXICALI,0.37,AM
MX_407061,XEWW,690.0,32.297833,-117.030861,BN,MX,ROSARITO,77.0,AM
MX_407070,XECS1,690.0,19.087222,-104.3,CL,MX,MANZANILLO,10.0,AM
MX_308096,XECS,690.0,19.087222,-104.3,CL,MX,MANZANILLO,5.0,AM
MX_308099,XEN,690.0,19.333889,-99.132778,DF,MX,BARRIO S.MIGUEL IZTA,20.0,AM
MX_308102,XEN1,690.0,19.343056,-99.089722,DF,MX,BARRIO S.MIGUEL IZTA,25.0,AM
MX_308103,XEXL1,690.0,19.544167,-101.613056,MC,MX,PATZCUARO,1.5,AM
MX_308105,XERG,690.0,25.655333,-100.255306,NL,MX,MONTERREY,5.0,AM
MX_1416851,XERG,690.0,25.655889,-100.255306,NL,MX,GUADALUPE,10.0,AM
MX_1753838,XEYG2,690.0,16.880278,-95.034167,OA,MX,RANCHO PRIMERO,1.5,AM
MX_308107,XEST,690.0,23.232222,-106.393889,SI,MX,MAZATLAN,2.0,AM
MX_308113,XEUY1,690.0,18.090556,-94.454722,VC,MX,COSOLEACAQUE,2.5,AM
MX_1077650,XEAFA,690.0,18.071389,-94.405,VC,MX,NANCHITAL,2.5,AM
MX_1236916,XEME,690.0,20.784583,-88.203833,YU,MX,TEMOZON,10.0,AM
MX_407096,XEMA1,690.0,23.142,-102.833,ZA,MX,FRESNILLO,10.0,AM
MX_308115,XEMA,690.0,23.140056,-102.828,ZA,MX,FRESNILLO,5.0,AM
MX_1744793,XEMA,690.0,23.142,-102.833,ZA,MX,BUENAVISTA DE RIVERA,50.0,AM
CU_306412,CMEC,690.0,22.433806,-79.899611,-,CU,SANTA CLARA,50.0,AM
DO_306414,HIAW,690.0,18.483333,-69.85,-,DO,S DOMINGO,5.0,AM
ES_306421,YSQR,690.0,13.733333,-89.233333,-,ES,SAN SALVADOR,5.0,AM
GT_306417,TGVX,690.0,14.283333,-89.9,-,GT,TAMAZULAPA,1.0,AM
PM_306420,HOR-43,690.0,8.120833,-80.970833,-,PM,RADIO VERAGU,5.0,AM
AR_306389,LRA4,690.0,-24.783333,-65.4,-,AR,SALTA,25.0,AM
AR_306388,LRF391,690.0,-47.75,-65.9,-,AR,PTO DESEADO,25.0,AM
BR_306406,ZYK-625,690.0,-20.65,-51.116667,-,BR,PER BARRETO,1.0,AM
BR_306402,ZYH-453,690.0,-14.783333,-39.033333,-,BR,ILHEUS,5.0,AM
BR_306405,ZYI-402,690.0,-23.133333,-54.233333,-,BR,NAVIRAI,5.0,AM
BR_306396,-,690.0,-25.983333,-52.566667,-,BR,CORONEL VIVI,1.0,AM
BR_306391,ZYI-532,690.0,-1.466667,-48.483333,-,BR,BELEM,20.0,AM
BR_306390,ZYK-561,690.0,-20.95,-48.466667,-,BR,BEBEDOURO,1.0,AM
BR_306398,ZYH-587,690.0,-3.75,-38.55,-,BR,FORTALEZA,50.0,AM
